time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
30.180000	-0.850690	411.857612	0.214873	1.233474	411.857612	0.214873
30.190000	-0.786023	411.767264	0.214858	1.125105	411.767264	0.214858
30.200000	-0.715002	411.565927	0.214850	1.016717	411.565927	0.214850
30.210000	-0.655370	411.278694	0.214839	0.941008	411.278694	0.214839
30.220000	-0.623145	410.926634	0.214811	0.917463	410.926634	0.214811
30.230000	-0.627795	410.522603	0.214755	0.947366	410.522603	0.214755
30.240000	-0.669369	410.075913	0.214667	1.015575	410.075913	0.214667
30.250000	-0.738296	409.600794	0.214552	1.097853	409.600794	0.214552
30.260000	-0.817714	409.121167	0.214422	1.170362	409.121167	0.214422
30.270000	-0.887711	408.666548	0.214292	1.217265	408.666548	0.214292
30.280000	-0.930658	408.259825	0.214174	1.233442	408.259825	0.214174
30.290000	-0.936591	407.903454	0.214073	1.221549	407.903454	0.214073
30.300000	-0.907326	407.572537	0.213985	1.185301	407.572537	0.213985
30.310000	-0.857681	407.219737	0.213899	1.122992	407.219737	0.213899
30.320000	-0.812541	406.790349	0.213798	1.025513	406.790349	0.213798
30.330000	-0.799808	406.240464	0.213669	0.880987	406.240464	0.213669
30.340000	-0.841290	405.550911	0.213500	0.684254	405.550911	0.213500
30.350000	-0.945288	404.733564	0.213288	0.446123	404.733564	0.213288
30.360000	-1.104445	403.830660	0.213031	0.196591	403.830660	0.213031
30.370000	-1.300050	402.908163	0.212733	-0.021154	402.908163	0.212733
30.380000	-1.510413	402.042509	0.212399	-0.164606	402.042509	0.212399
30.390000	-1.718488	401.300508	0.212043	-0.208056	401.300508	0.212043
30.400000	-1.914467	400.716908	0.211682	-0.153592	400.716908	0.211682
30.410000	-2.092417	400.279495	0.211340	-0.031490	400.279495	0.211340
30.420000	-2.244105	399.931774	0.211040	0.110518	399.931774	0.211040
30.430000	-2.355267	399.595617	0.210806	0.224311	399.595617	0.210806
30.440000	-2.408171	399.205014	0.210653	0.277326	399.205014	0.210653
30.450000	-2.390150	398.734786	0.210588	0.261250	398.734786	0.210588
30.460000	-2.303315	398.210473	0.210605	0.191288	398.210473	0.210605
30.470000	-2.169067	397.696133	0.210687	0.097948	397.696133	0.210687
30.480000	-2.023531	397.268587	0.210809	0.015553	397.268587	0.210809
30.490000	-1.905271	396.991554	0.210946	-0.028154	396.991554	0.210946
30.500000	-1.841237	396.899014	0.211080	-0.018365	396.899014	0.211080
30.510000	-1.837697	396.989056	0.211203	0.045362	396.989056	0.211203
30.520000	-1.879718	397.224866	0.211317	0.151654	397.224866	0.211317
30.530000	-1.938013	397.541321	0.211426	0.281991	397.541321	0.211426
30.540000	-1.979054	397.859063	0.211535	0.415859	397.859063	0.211535
30.550000	-1.974403	398.106795	0.211651	0.535395	398.106795	0.211651
30.560000	-1.907258	398.246003	0.211776	0.628794	398.246003	0.211776
30.570000	-1.776002	398.286676	0.211918	0.691588	398.286676	0.211918
30.580000	-1.594977	398.284395	0.212082	0.725309	398.284395	0.212082
30.590000	-1.392243	398.318368	0.212268	0.734500	398.318368	0.212268
30.600000	-1.203761	398.460265	0.212467	0.724555	398.460265	0.212467
30.610000	-1.064219	398.748003	0.212666	0.702350	398.748003	0.212666
30.620000	-0.996472	399.174939	0.212852	0.678747	399.174939	0.212852
30.630000	-1.003389	399.696530	0.213018	0.669226	399.696530	0.213018
30.640000	-1.066187	400.248925	0.213164	0.689402	400.248925	0.213164
30.650000	-1.151165	400.770782	0.213296	0.746613	400.770782	0.213296
30.660000	-1.222655	401.221053	0.213423	0.833425	401.221053	0.213423
30.670000	-1.256456	401.588691	0.213549	0.929116	401.588691	0.213549
30.680000	-1.247387	401.892776	0.213675	1.009761	401.892776	0.213675
30.690000	-1.207619	402.173210	0.213802	1.060658	402.173210	0.213802
30.700000	-1.157367	402.474262	0.213931	1.082557	402.474262	0.213931
30.710000	-1.113278	402.826284	0.214068	1.087777	402.826284	0.214068
30.720000	-1.080413	403.232835	0.214219	1.089930	403.232835	0.214219
30.730000	-1.051126	403.669213	0.214386	1.095195	403.669213	0.214386
30.740000	-1.010418	404.093618	0.214569	1.100807	404.093618	0.214569
30.750000	-0.944439	404.466194	0.214760	1.100167	404.466194	0.214760
30.760000	-0.848006	404.767120	0.214951	1.089443	404.767120	0.214951
30.770000	-0.728006	405.005017	0.215137	1.070738	405.005017	0.215137
30.780000	-0.601577	405.211586	0.215318	1.050653	405.211586	0.215318
30.790000	-0.490134	405.425372	0.215497	1.036397	405.425372	0.215497
30.800000	-0.411706	405.673227	0.215679	1.032267	405.673227	0.215679
30.810000	-0.374437	405.959058	0.215864	1.037832	405.959058	0.215864
30.820000	-0.373538	406.265024	0.216048	1.047759	406.265024	0.216048
30.830000	-0.392861	406.563294	0.216224	1.052954	406.563294	0.216224
30.840000	-0.410872	406.831139	0.216386	1.043227	406.831139	0.216386
30.850000	-0.409142	407.061577	0.216533	1.011537	407.061577	0.216533
30.860000	-0.380099	407.265327	0.216667	0.958726	407.265327	0.216667
30.870000	-0.330438	407.464601	0.216795	0.896165	407.464601	0.216795
30.880000	-0.278053	407.682479	0.216916	0.843649	407.682479	0.216916
30.890000	-0.243329	407.932608	0.217028	0.822003	407.932608	0.217028
30.900000	-0.238806	408.213039	0.217120	0.843249	408.213039	0.217120
30.910000	-0.262639	408.505822	0.217179	0.903457	408.505822	0.217179
30.920000	-0.299704	408.781190	0.217193	0.982518	408.781190	0.217193
30.930000	-0.330180	409.003632	0.217158	1.051348	409.003632	0.217158
30.940000	-0.341135	409.137972	0.217079	1.082929	409.137972	0.217079
30.950000	-0.334745	409.155492	0.216965	1.061997	409.155492	0.216965
30.960000	-0.328501	409.040712	0.216830	0.989663	409.040712	0.216830
30.970000	-0.347148	408.797685	0.216685	0.882043	408.797685	0.216685
30.980000	-0.410508	408.452795	0.216540	0.764082	408.452795	0.216540
30.990000	-0.523383	408.051564	0.216402	0.660659	408.051564	0.216402
31.000000	-0.672399	407.649599	0.216273	0.587688	407.649599	0.216273
31.010000	-0.830992	407.300406	0.216154	0.546477	407.300406	0.216154
31.020000	-0.969839	407.043726	0.216045	0.524167	407.043726	0.216045
31.030000	-1.067898	406.897603	0.215941	0.500627	406.897603	0.215941
31.040000	-1.119631	406.856204	0.215837	0.458781	406.856204	0.215837
31.050000	-1.136184	406.893579	0.215730	0.393287	406.893579	0.215730
31.060000	-1.140738	406.971652	0.215615	0.313478	406.971652	0.215615
31.070000	-1.160011	407.049914	0.215496	0.239618	407.049914	0.215496
31.080000	-1.214718	407.094842	0.215376	0.194637	407.094842	0.215376
31.090000	-1.311910	407.087840	0.215261	0.194982	407.087840	0.215261
31.100000	-1.441725	407.030031	0.215158	0.244001	407.030031	0.215158
31.110000	-1.579828	406.941434	0.215073	0.330229	406.941434	0.215073
31.120000	-1.694974	406.852944	0.215014	0.431236	406.852944	0.215014
31.130000	-1.759150	406.792964	0.214983	0.521437	406.792964	0.214983
31.140000	-1.756803	406.774157	0.214984	0.580156	406.774157	0.214984
31.150000	-1.690013	406.786618	0.215007	0.596095	406.786618	0.215007
31.160000	-1.578046	406.800661	0.215040	0.566900	406.800661	0.215040
31.170000	-1.451767	406.777521	0.215066	0.496180	406.777521	0.215066
31.180000	-1.345014	406.682682	0.215070	0.391804	406.682682	0.215070
31.190000	-1.285816	406.496388	0.215046	0.267103	406.496388	0.215046
31.200000	-1.289851	406.218819	0.214998	0.142693	406.218819	0.214998
31.210000	-1.357336	405.870827	0.214942	0.044910	405.870827	0.214942
31.220000	-1.473491	405.492114	0.214901	-0.000994	405.492114	0.214901
31.230000	-1.612268	405.136827	0.214890	0.019542	405.136827	0.214890
31.240000	-1.742903	404.864424	0.214921	0.103059	404.864424	0.214921
31.250000	-1.838221	404.724893	0.214987	0.227405	404.724893	0.214987
31.260000	-1.882408	404.742092	0.215073	0.358862	404.742092	0.215073
31.270000	-1.875246	404.903196	0.215156	0.464508	404.903196	0.215156
31.280000	-1.830684	405.161363	0.215219	0.524586	405.161363	0.215219
31.290000	-1.770046	405.452274	0.215255	0.539328	405.452274	0.215255
31.300000	-1.712805	405.717507	0.215275	0.527070	405.717507	0.215275
31.310000	-1.669028	405.924201	0.215302	0.514799	405.924201	0.215302
31.320000	-1.636720	406.072878	0.215360	0.526037	406.072878	0.215360
31.330000	-1.604874	406.191493	0.215466	0.571827	406.191493	0.215466
31.340000	-1.560462	406.319877	0.215622	0.648353	406.319877	0.215622
31.350000	-1.495964	406.492302	0.215819	0.741164	406.492302	0.215819
31.360000	-1.413798	406.725788	0.216037	0.833181	406.725788	0.216037
31.370000	-1.325523	407.017899	0.216259	0.912613	407.017899	0.216259
31.380000	-1.246094	407.352020	0.216477	0.977426	407.352020	0.216477
31.390000	-1.185977	407.704046	0.216695	1.034529	407.704046	0.216695
31.400000	-1.145096	408.045599	0.216922	1.094122	408.045599	0.216922
31.410000	-1.111869	408.344360	0.217168	1.162031	408.344360	0.217168
31.420000	-1.068150	408.566638	0.217435	1.234296	408.566638	0.217435
31.430000	-0.997936	408.686060	0.217719	1.297462	408.686060	0.217719
31.440000	-0.895727	408.696029	0.218013	1.334904	408.696029	0.218013
31.450000	-0.770388	408.618398	0.218307	1.335983	408.618398	0.218307
31.460000	-0.642507	408.501414	0.218597	1.303159	408.501414	0.218597
31.470000	-0.536421	408.406070	0.218884	1.253312	408.406070	0.218884
31.480000	-0.470639	408.386330	0.219167	1.212296	408.386330	0.219167
31.490000	-0.451058	408.471162	0.219445	1.204733	408.471162	0.219445
31.500000	-0.469810	408.654525	0.219713	1.243129	408.654525	0.219713
31.510000	-0.509786	408.896123	0.219964	1.321198	408.896123	0.219964
31.520000	-0.552213	409.132724	0.220192	1.415103	409.132724	0.220192
31.530000	-0.583480	409.297162	0.220396	1.492950	409.297162	0.220396
31.540000	-0.598122	409.339439	0.220583	1.528412	409.339439	0.220583
31.550000	-0.597234	409.242561	0.220764	1.511595	409.242561	0.220764
31.560000	-0.584201	409.026903	0.220950	1.451441	409.026903	0.220950
31.570000	-0.561035	408.741544	0.221149	1.368973	408.741544	0.221149
31.580000	-0.527745	408.446955	0.221360	1.286285	408.446955	0.221360
31.590000	-0.484818	408.196887	0.221573	1.218234	408.196887	0.221573
31.600000	-0.436582	408.025971	0.221773	1.170866	408.025971	0.221773
31.610000	-0.392672	407.944938	0.221944	1.145207	407.944938	0.221944
31.620000	-0.366081	407.941600	0.222073	1.141529	407.941600	0.222073
31.630000	-0.368421	407.985442	0.222157	1.160242	407.985442	0.222157
31.640000	-0.404686	408.035523	0.222196	1.199607	408.035523	0.222196
31.650000	-0.470136	408.052067	0.222196	1.253565	408.052067	0.222196
31.660000	-0.550965	408.010039	0.222167	1.312446	408.010039	0.222167
31.670000	-0.628673	407.909881	0.222119	1.366112	407.909881	0.222119
31.680000	-0.686435	407.779581	0.222065	1.406597	407.779581	0.222065
31.690000	-0.714921	407.664878	0.222016	1.427867	407.664878	0.222016
31.700000	-0.715281	407.609999	0.221980	1.423491	407.609999	0.221980
31.710000	-0.698073	407.637067	0.221957	1.385702	407.637067	0.221957
31.720000	-0.678559	407.734544	0.221943	1.308911	407.734544	0.221943
31.730000	-0.670245	407.861538	0.221927	1.196824	407.861538	0.221927
31.740000	-0.679351	407.966618	0.221904	1.067868	407.966618	0.221904
31.750000	-0.702610	408.011776	0.221871	0.952695	408.011776	0.221871
31.760000	-0.729350	407.989639	0.221834	0.882109	407.989639	0.221834
31.770000	-0.746882	407.926476	0.221802	0.871012	407.926476	0.221802
31.780000	-0.746707	407.871524	0.221782	0.908371	407.871524	0.221782
31.790000	-0.728668	407.879470	0.221780	0.960689	407.879470	0.221780
31.800000	-0.701164	407.994362	0.221795	0.988354	407.994362	0.221795
31.810000	-0.677401	408.240306	0.221823	0.966147	408.240306	0.221823
31.820000	-0.669518	408.619734	0.221864	0.896552	408.619734	0.221864
31.830000	-0.683374	409.116508	0.221920	0.808751	409.116508	0.221920
31.840000	-0.716258	409.700428	0.221996	0.744175	409.700428	0.221996
31.850000	-0.758151	410.331576	0.222098	0.736582	410.331576	0.222098
31.860000	-0.795409	410.965644	0.222230	0.796966	410.965644	0.222230
31.870000	-0.814830	411.562049	0.222395	0.910508	411.562049	0.222395
31.880000	-0.806470	412.094101	0.222589	1.045867	412.094101	0.222589
31.890000	-0.764763	412.556509	0.222812	1.170479	412.556509	0.222812
31.900000	-0.688480	412.964357	0.223060	1.263060	412.964357	0.223060
31.910000	-0.580420	413.342029	0.223332	1.317477	413.342029	0.223332
31.920000	-0.447286	413.708041	0.223620	1.338377	413.708041	0.223620
31.930000	-0.299655	414.066056	0.223918	1.333852	414.066056	0.223918
31.940000	-0.151490	414.408605	0.224214	1.310863	414.408605	0.224214
31.950000	-0.018583	414.730571	0.224500	1.275521	414.730571	0.224500
31.960000	0.084422	415.041997	0.224769	1.236001	415.041997	0.224769
31.970000	0.148076	415.370614	0.225018	1.204159	415.370614	0.225018
31.980000	0.171994	415.752507	0.225250	1.193651	415.752507	0.225250
31.990000	0.166784	416.217542	0.225470	1.215518	416.217542	0.225470
32.000000	0.152604	416.778318	0.225687	1.273992	416.778318	0.225687
32.010000	0.154215	417.427210	0.225916	1.364833	417.427210	0.225916
32.020000	0.194024	418.140156	0.226174	1.476656	418.140156	0.226174
32.030000	0.285726	418.883072	0.226473	1.594225	418.883072	0.226473
32.040000	0.430931	419.618001	0.226819	1.702288	419.618001	0.226819
32.050000	0.619689	420.308660	0.227202	1.788911	420.308660	0.227202
32.060000	0.833965	420.926058	0.227602	1.847658	420.926058	0.227602
32.070000	1.051977	421.453567	0.227990	1.878248	421.453567	0.227990
32.080000	1.251638	421.888940	0.228335	1.885475	421.888940	0.228335
32.090000	1.412698	422.240577	0.228612	1.876741	422.240577	0.228612
32.100000	1.518449	422.518104	0.228808	1.859236	422.518104	0.228808
32.110000	1.558072	422.721504	0.228922	1.838006	422.721504	0.228922
32.120000	1.529642	422.835481	0.228965	1.815528	422.835481	0.228965
32.130000	1.442399	422.833638	0.228954	1.792315	422.833638	0.228954
32.140000	1.316334	422.691209	0.228906	1.767348	422.691209	0.228906
32.150000	1.178008	422.399579	0.228834	1.737662	422.399579	0.228834
32.160000	1.053393	421.974853	0.228739	1.697840	421.974853	0.228739
32.170000	0.960149	421.456638	0.228610	1.641079	421.456638	0.228610
32.180000	0.902258	420.898669	0.228434	1.562613	420.898669	0.228434
32.190000	0.869193	420.356039	0.228196	1.464044	420.356039	0.228196
32.200000	0.840233	419.873237	0.227892	1.355518	419.873237	0.227892
32.210000	0.792706	419.474910	0.227531	1.253605	419.474910	0.227531
32.220000	0.711349	419.160041	0.227134	1.175588	419.160041	0.227134
32.230000	0.595116	418.901021	0.226731	1.133379	418.901021	0.226731
32.240000	0.458279	418.650079	0.226345	1.130208	418.650079	0.226345
32.250000	0.324826	418.353897	0.225993	1.160966	418.353897	0.225993
32.260000	0.218292	417.972616	0.225678	1.214681	417.972616	0.225678
32.270000	0.151587	417.494868	0.225392	1.276991	417.494868	0.225392
32.280000	0.121584	416.940436	0.225123	1.331853	416.940436	0.225123
32.290000	0.110759	416.348174	0.224857	1.363363	416.348174	0.224857
32.300000	0.094601	415.755494	0.224585	1.358968	415.755494	0.224585
32.310000	0.050962	415.180977	0.224295	1.313972	415.180977	0.224295
32.320000	-0.032688	414.619576	0.223982	1.235297	414.619576	0.223982
32.330000	-0.156512	414.051814	0.223641	1.141466	414.051814	0.223641
32.340000	-0.310234	413.460038	0.223272	1.057030	413.460038	0.223272
32.350000	-0.478229	412.841530	0.222879	1.002827	412.841530	0.222879
32.360000	-0.645446	412.211477	0.222469	0.986622	412.211477	0.222469
32.370000	-0.801881	411.595184	0.222051	0.999522	411.595184	0.222051
32.380000	-0.944154	411.014380	0.221629	1.020822	411.014380	0.221629
32.390000	-1.074208	410.474783	0.221199	1.029006	410.474783	0.221199
32.400000	-1.196497	409.961188	0.220755	1.012716	409.961188	0.220755
32.410000	-1.315589	409.442986	0.220287	0.975343	409.442986	0.220287
32.420000	-1.435419	408.887926	0.219786	0.930782	408.887926	0.219786
32.430000	-1.559992	408.277002	0.219252	0.893292	408.277002	0.219252
32.440000	-1.694258	407.611629	0.218695	0.867706	407.611629	0.218695
32.450000	-1.843642	406.908516	0.218129	0.845641	406.908516	0.218129
32.460000	-2.011625	406.186515	0.217570	0.809537	406.186515	0.217570
32.470000	-2.196264	405.456837	0.217026	0.742091	405.456837	0.217026
32.480000	-2.387974	404.726414	0.216498	0.636356	404.726414	0.216498
32.490000	-2.571169	404.013145	0.215980	0.501880	404.013145	0.215980
32.500000	-2.730590	403.359743	0.215463	0.364173	403.359743	0.215463
32.510000	-2.859853	402.830906	0.214944	0.257338	402.830906	0.214944
32.520000	-2.967174	402.489726	0.214427	0.212328	402.489726	0.214427
32.530000	-3.073630	402.365468	0.213916	0.245251	402.365468	0.213916
32.540000	-3.203372	402.433002	0.213420	0.350451	402.433002	0.213420
32.550000	-3.370387	402.617840	0.212945	0.501410	402.617840	0.212945
32.560000	-3.569137	402.824953	0.212503	0.659485	402.824953	0.212503
32.570000	-3.774583	402.975765	0.212105	0.787374	402.975765	0.212105
32.580000	-3.951791	403.034547	0.211770	0.862317	403.034547	0.211770
32.590000	-4.070006	403.013113	0.211517	0.883735	403.013113	0.211517
32.600000	-4.114014	402.954956	0.211356	0.871770	402.954956	0.211356
32.610000	-4.087709	402.909359	0.211290	0.856829	402.909359	0.211290
32.620000	-4.009355	402.908398	0.211305	0.864588	402.908398	0.211305
32.630000	-3.902248	402.955683	0.211383	0.903823	402.955683	0.211383
32.640000	-3.785947	403.028822	0.211505	0.963585	403.028822	0.211505
32.650000	-3.671839	403.091834	0.211656	1.021398	403.091834	0.211656
32.660000	-3.563635	403.111397	0.211832	1.057701	403.111397	0.211832
32.670000	-3.460692	403.071362	0.212034	1.067862	403.071362	0.212034
32.680000	-3.361306	402.981846	0.212266	1.064684	402.981846	0.212266
32.690000	-3.264362	402.880678	0.212528	1.070556	402.880678	0.212528
32.700000	-3.169709	402.825661	0.212816	1.104931	402.825661	0.212816
32.710000	-3.078536	402.877550	0.213122	1.174904	402.877550	0.213122
32.720000	-2.994150	403.077080	0.213433	1.273289	403.077080	0.213433
32.730000	-2.921979	403.424113	0.213736	1.383122	403.424113	0.213736
32.740000	-2.867144	403.869557	0.214020	1.484463	403.869557	0.214020
32.750000	-2.829662	404.327691	0.214280	1.560196	404.327691	0.214280
32.760000	-2.799948	404.707306	0.214519	1.600111	404.707306	0.214519
32.770000	-2.758472	404.948913	0.214747	1.603664	404.948913	0.214747
32.780000	-2.681637	405.049449	0.214984	1.580965	405.049449	0.214984
32.790000	-2.552130	405.060642	0.215245	1.550510	405.060642	0.215245
32.800000	-2.368674	405.061183	0.215536	1.533158	405.061183	0.215536
32.810000	-2.149686	405.117606	0.215850	1.544209	405.117606	0.215850
32.820000	-1.928223	405.254865	0.216167	1.587305	405.254865	0.216167
32.830000	-1.740076	405.451234	0.216462	1.653347	405.451234	0.216462
32.840000	-1.610390	405.657727	0.216717	1.725062	405.657727	0.216717
32.850000	-1.544915	405.828851	0.216932	1.784855	405.828851	0.216932
32.860000	-1.529638	405.946631	0.217120	1.822090	405.946631	0.217120
32.870000	-1.538456	406.025551	0.217301	1.836489	406.025551	0.217301
32.880000	-1.544816	406.098167	0.217492	1.836566	406.098167	0.217492
32.890000	-1.531651	406.192298	0.217698	1.834472	406.192298	0.217698
32.900000	-1.495291	406.314508	0.217912	1.839991	406.314508	0.217912
32.910000	-1.442455	406.449288	0.218120	1.856289	406.449288	0.218120
32.920000	-1.383115	406.572712	0.218313	1.878803	406.572712	0.218313
32.930000	-1.323807	406.670217	0.218491	1.897284	406.670217	0.218491
32.940000	-1.264963	406.746335	0.218665	1.899966	406.746335	0.218665
32.950000	-1.202930	406.820370	0.218847	1.878213	406.820370	0.218847
32.960000	-1.134595	406.911657	0.219043	1.829847	406.911657	0.219043
32.970000	-1.061469	407.024613	0.219247	1.759941	407.024613	0.219247
32.980000	-0.990829	407.143401	0.219444	1.678947	407.143401	0.219444
32.990000	-0.933278	407.239749	0.219617	1.599148	407.239749	0.219617
33.000000	-0.897937	407.289666	0.219760	1.530872	407.289666	0.219760
33.010000	-0.887689	407.290059	0.219878	1.479713	407.290059	0.219878
33.020000	-0.897061	407.266509	0.219989	1.445421	407.266509	0.219989
33.030000	-0.914041	407.267855	0.220114	1.422637	407.267855	0.220114
33.040000	-0.925076	407.349421	0.220267	1.403245	407.349421	0.220267
33.050000	-0.920652	407.551757	0.220448	1.379639	407.551757	0.220448
33.060000	-0.898466	407.883785	0.220641	1.347751	407.883785	0.220641
33.070000	-0.862536	408.317288	0.220823	1.308553	408.317288	0.220823
33.080000	-0.818911	408.794876	0.220972	1.267319	408.794876	0.220972
33.090000	-0.770684	409.247940	0.221077	1.230980	409.247940	0.221077
33.100000	-0.715420	409.617442	0.221144	1.204953	409.617442	0.221144
33.110000	-0.646808	409.869918	0.221191	1.191100	409.869918	0.221191
33.120000	-0.559823	410.003487	0.221241	1.187613	410.003487	0.221241
33.130000	-0.456434	410.042490	0.221313	1.190330	410.042490	0.221313
33.140000	-0.348245	410.023503	0.221411	1.194181	410.023503	0.221411
33.150000	-0.253971	409.979017	0.221524	1.193958	409.979017	0.221524
33.160000	-0.192541	409.926421	0.221628	1.184706	409.926421	0.221628
33.170000	-0.175205	409.867195	0.221701	1.162549	409.867195	0.221701
33.180000	-0.200595	409.795191	0.221731	1.126156	409.795191	0.221731
33.190000	-0.255010	409.707551	0.221720	1.077899	409.707551	0.221720
33.200000	-0.317501	409.611250	0.221681	1.023448	409.611250	0.221681
33.210000	-0.367244	409.522528	0.221632	0.969605	409.522528	0.221632
33.220000	-0.390211	409.461457	0.221586	0.921638	409.461457	0.221586
33.230000	-0.382971	409.445871	0.221543	0.881839	409.445871	0.221543
33.240000	-0.352804	409.487278	0.221493	0.850039	409.487278	0.221493
33.250000	-0.314445	409.588920	0.221426	0.825387	409.588920	0.221426
33.260000	-0.284615	409.744927	0.221332	0.808168	409.744927	0.221332
33.270000	-0.276157	409.940074	0.221214	0.800830	409.940074	0.221214
33.280000	-0.294010	410.150942	0.221082	0.807865	410.150942	0.221082
33.290000	-0.334783	410.349977	0.220950	0.834362	410.349977	0.220950
33.300000	-0.390068	410.513237	0.220833	0.883300	410.513237	0.220833
33.310000	-0.451480	410.630283	0.220737	0.952464	410.630283	0.220737
33.320000	-0.514308	410.712051	0.220663	1.032623	410.712051	0.220663
33.330000	-0.577772	410.791641	0.220603	1.108601	410.791641	0.220603
33.340000	-0.642410	410.915293	0.220546	1.163536	410.915293	0.220546
33.350000	-0.707270	411.125518	0.220481	1.184772	411.125518	0.220481
33.360000	-0.769394	411.442720	0.220402	1.168565	411.442720	0.220402
33.370000	-0.825740	411.853013	0.220304	1.121215	411.853013	0.220304
33.380000	-0.875334	412.307870	0.220186	1.056201	412.307870	0.220186
33.390000	-0.919196	412.736903	0.220049	0.989082	412.736903	0.220049
33.400000	-0.957801	413.069999	0.219899	0.932810	413.069999	0.219899
33.410000	-0.988456	413.260847	0.219748	0.895153	413.260847	0.219748
33.420000	-1.005460	413.302519	0.219609	0.878351	413.302519	0.219609
33.430000	-1.003800	413.228959	0.219499	0.880132	413.228959	0.219499
33.440000	-0.984081	413.102976	0.219428	0.895213	413.102976	0.219428
33.450000	-0.955118	412.997374	0.219395	0.916740	412.997374	0.219395
33.460000	-0.931906	412.977138	0.219394	0.937348	412.977138	0.219394
33.470000	-0.929555	413.087002	0.219410	0.949907	413.087002	0.219410
33.480000	-0.956118	413.344356	0.219429	0.948634	413.344356	0.219429
33.490000	-1.007780	413.736312	0.219449	0.931238	413.736312	0.219449
33.500000	-1.068701	414.221462	0.219470	0.901518	414.221462	0.219470
33.510000	-1.115819	414.738234	0.219500	0.870191	414.738234	0.219500
33.520000	-1.126946	415.219974	0.219547	0.851890	415.219974	0.219547
33.530000	-1.089278	415.613091	0.219607	0.858832	415.613091	0.219607
33.540000	-1.005102	415.891944	0.219674	0.894777	415.891944	0.219674
33.550000	-0.892291	416.064535	0.219735	0.953406	416.064535	0.219735
33.560000	-0.778829	416.166073	0.219780	1.022266	416.166073	0.219780
33.570000	-0.692959	416.242031	0.219806	1.089360	416.242031	0.219806
33.580000	-0.652618	416.327164	0.219816	1.147850	416.327164	0.219816
33.590000	-0.658692	416.430092	0.219816	1.196331	416.430092	0.219816
33.600000	-0.695198	416.531597	0.219812	1.235677	416.531597	0.219812
33.610000	-0.736418	416.597793	0.219805	1.265496	416.597793	0.219805
33.620000	-0.757669	416.600499	0.219794	1.282593	416.600499	0.219794
33.630000	-0.744901	416.532738	0.219775	1.281891	416.532738	0.219775
33.640000	-0.699232	416.411032	0.219745	1.258874	416.411032	0.219745
33.650000	-0.635145	416.265382	0.219704	1.212448	416.265382	0.219704
33.660000	-0.573919	416.125708	0.219650	1.147171	416.125708	0.219650
33.670000	-0.535603	416.014239	0.219586	1.073676	416.014239	0.219586
33.680000	-0.532885	415.946820	0.219514	1.006218	415.946820	0.219514
33.690000	-0.568682	415.938009	0.219434	0.957622	415.938009	0.219434
33.700000	-0.637167	416.001778	0.219349	0.933841	416.001778	0.219349
33.710000	-0.726583	416.144070	0.219262	0.931232	416.144070	0.219262
33.720000	-0.822231	416.351591	0.219175	0.938365	416.351591	0.219175
33.730000	-0.909106	416.586205	0.219091	0.941466	416.586205	0.219091
33.740000	-0.974491	416.791976	0.219013	0.930504	416.791976	0.219013
33.750000	-1.010835	416.913790	0.218940	0.902823	416.913790	0.218940
33.760000	-1.018334	416.918546	0.218869	0.862951	416.918546	0.218869
33.770000	-1.005758	416.807842	0.218793	0.819411	416.807842	0.218793
33.780000	-0.988108	416.615978	0.218708	0.780649	416.615978	0.218708
33.790000	-0.981047	416.395093	0.218614	0.752080	416.395093	0.218614
33.800000	-0.994137	416.194959	0.218514	0.735164	416.194959	0.218514
33.810000	-1.026412	416.045823	0.218420	0.728231	416.045823	0.218420
33.820000	-1.067191	415.950016	0.218341	0.728180	415.950016	0.218341
33.830000	-1.102166	415.884486	0.218286	0.732174	415.884486	0.218286
33.840000	-1.121401	415.813102	0.218254	0.738625	415.813102	0.218254
33.850000	-1.124454	415.704171	0.218236	0.747052	415.704171	0.218236
33.860000	-1.119613	415.545408	0.218218	0.756766	415.545408	0.218218
33.870000	-1.118034	415.348029	0.218191	0.765004	415.348029	0.218191
33.880000	-1.126732	415.136133	0.218150	0.765840	415.136133	0.218150
33.890000	-1.144689	414.926458	0.218097	0.751255	414.926458	0.218097
33.900000	-1.163952	414.711430	0.218039	0.714656	414.711430	0.218039
33.910000	-1.174370	414.458559	0.217984	0.655245	414.458559	0.217984
33.920000	-1.168867	414.129401	0.217938	0.580528	414.129401	0.217938
33.930000	-1.146473	413.707587	0.217907	0.504980	413.707587	0.217907
33.940000	-1.112069	413.218159	0.217896	0.445261	413.218159	0.217896
33.950000	-1.073582	412.725434	0.217909	0.414345	412.725434	0.217909
33.960000	-1.038341	412.310067	0.217946	0.417249	412.310067	0.217946
33.970000	-1.010290	412.037709	0.218006	0.449790	412.037709	0.218006
33.980000	-0.989025	411.934418	0.218077	0.500437	411.934418	0.218077
33.990000	-0.970696	411.978258	0.218142	0.554481	411.978258	0.218142
34.000000	-0.950152	412.108282	0.218183	0.599253	412.108282	0.218183
34.010000	-0.923364	412.246041	0.218187	0.628535	412.246041	0.218187
34.020000	-0.889150	412.321634	0.218151	0.644163	412.321634	0.218151
34.030000	-0.849639	412.295056	0.218087	0.653867	412.295056	0.218087
34.040000	-0.809399	412.164734	0.218017	0.666419	412.164734	0.218017
