time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
12.190000	0.584869	371.723680	0.219570	-1.914765	371.723680	0.219570
12.200000	0.600682	371.485311	0.219603	-1.931819	371.485311	0.219603
12.210000	0.611739	371.236973	0.219577	-1.938176	371.236973	0.219577
12.220000	0.611824	370.937046	0.219493	-1.932095	370.937046	0.219493
12.230000	0.595712	370.566332	0.219362	-1.912911	370.566332	0.219362
12.240000	0.561179	370.132431	0.219207	-1.883065	370.132431	0.219207
12.250000	0.509096	369.661886	0.219053	-1.849808	369.661886	0.219053
12.260000	0.442209	369.183989	0.218918	-1.824616	369.183989	0.218918
12.270000	0.364149	368.714496	0.218814	-1.819770	368.714496	0.218814
12.280000	0.279995	368.247704	0.218747	-1.843291	368.247704	0.218747
12.290000	0.198373	367.760997	0.218712	-1.894508	367.760997	0.218712
12.300000	0.133163	367.229681	0.218701	-1.962468	367.229681	0.218701
12.310000	0.102015	366.644701	0.218706	-2.028268	366.644701	0.218706
12.320000	0.120409	366.024112	0.218718	-2.070751	366.024112	0.218718
12.330000	0.193317	365.411410	0.218730	-2.073735	365.411410	0.218730
12.340000	0.309273	364.859522	0.218739	-2.032444	364.859522	0.218739
12.350000	0.441235	364.406436	0.218742	-1.956855	364.406436	0.218742
12.360000	0.555016	364.054040	0.218739	-1.870178	364.054040	0.218739
12.370000	0.621650	363.761923	0.218733	-1.801939	363.761923	0.218733
12.380000	0.627932	363.460991	0.218730	-1.777421	363.460991	0.218730
12.390000	0.580547	363.080907	0.218744	-1.807689	363.080907	0.218744
12.400000	0.502565	362.577453	0.218790	-1.885063	362.577453	0.218790
12.410000	0.424436	361.946405	0.218878	-1.986529	361.946405	0.218878
12.420000	0.373545	361.219036	0.219011	-2.083194	361.219036	0.219011
12.430000	0.366277	360.444770	0.219182	-2.150630	360.444770	0.219182
12.440000	0.404826	359.672183	0.219372	-2.175341	359.672183	0.219372
12.450000	0.478763	358.938070	0.219557	-2.155862	358.938070	0.219557
12.460000	0.569733	358.267637	0.219719	-2.100369	358.267637	0.219719
12.470000	0.657238	357.681359	0.219851	-2.023568	357.681359	0.219851
12.480000	0.723941	357.199860	0.219954	-1.944173	357.199860	0.219954
12.490000	0.759570	356.839949	0.220043	-1.882559	356.839949	0.220043
12.500000	0.762825	356.602142	0.220134	-1.857641	356.602142	0.220134
12.510000	0.740881	356.458023	0.220236	-1.882688	356.458023	0.220236
12.520000	0.706559	356.348831	0.220355	-1.960874	356.348831	0.220355
12.530000	0.674010	356.201591	0.220493	-2.082212	356.201591	0.220493
12.540000	0.654509	355.958378	0.220650	-2.223798	355.958378	0.220650
12.550000	0.654029	355.604840	0.220830	-2.354522	355.604840	0.220830
12.560000	0.673472	355.182178	0.221038	-2.443324	355.182178	0.221038
12.570000	0.711068	354.774237	0.221275	-2.468054	354.774237	0.221275
12.580000	0.765236	354.473860	0.221534	-2.421494	354.473860	0.221534
12.590000	0.835860	354.343370	0.221802	-2.312759	354.343370	0.221802
12.600000	0.922907	354.387711	0.222062	-2.164454	354.387711	0.222062
12.610000	1.023234	354.553771	0.222300	-2.006809	354.553771	0.222300
12.620000	1.128039	354.757705	0.222510	-1.869696	354.757705	0.222510
12.630000	1.223343	354.928191	0.222697	-1.773606	354.928191	0.222697
12.640000	1.294048	355.044040	0.222871	-1.722337	355.044040	0.222871
12.650000	1.329748	355.145668	0.223049	-1.701462	355.145668	0.223049
12.660000	1.329319	355.313228	0.223245	-1.684973	355.313228	0.223245
12.670000	1.302009	355.623258	0.223469	-1.647839	355.623258	0.223469
12.680000	1.264596	356.108582	0.223723	-1.577851	356.108582	0.223723
12.690000	1.235961	356.743455	0.224003	-1.480032	356.743455	0.224003
12.700000	1.231319	357.459431	0.224300	-1.371658	357.459431	0.224300
12.710000	1.258269	358.178991	0.224604	-1.271873	358.178991	0.224604
12.720000	1.316006	358.846294	0.224910	-1.192701	358.846294	0.224910
12.730000	1.397689	359.440713	0.225218	-1.136183	359.440713	0.225218
12.740000	1.494482	359.971713	0.225531	-1.097699	359.971713	0.225531
12.750000	1.598949	360.463344	0.225855	-1.071890	360.463344	0.225855
12.760000	1.705956	360.938581	0.226193	-1.056881	360.938581	0.226193
12.770000	1.811103	361.410331	0.226548	-1.054536	361.410331	0.226548
12.780000	1.908683	361.881020	0.226916	-1.067247	361.881020	0.226916
12.790000	1.991672	362.348751	0.227293	-1.093767	362.348751	0.227293
12.800000	2.054686	362.815432	0.227673	-1.126905	362.815432	0.227673
12.810000	2.098289	363.291724	0.228056	-1.154799	363.291724	0.228056
12.820000	2.131510	363.795789	0.228442	-1.165366	363.795789	0.228442
12.830000	2.170127	364.346953	0.228837	-1.151603	364.346953	0.228837
12.840000	2.230730	364.958738	0.229238	-1.114675	364.958738	0.229238
12.850000	2.323155	365.635615	0.229640	-1.062707	365.635615	0.229640
12.860000	2.445085	366.374113	0.230027	-1.005537	366.374113	0.230027
12.870000	2.581732	367.164720	0.230388	-0.948053	367.164720	0.230388
12.880000	2.711095	367.990292	0.230716	-0.885940	367.990292	0.230716
12.890000	2.812491	368.820702	0.231014	-0.806843	368.820702	0.231014
12.900000	2.874384	369.608856	0.231299	-0.697184	369.608856	0.231299
12.910000	2.897878	370.294798	0.231592	-0.551300	370.294798	0.231592
12.920000	2.894604	370.820058	0.231910	-0.377528	370.820058	0.231910
12.930000	2.880660	371.146632	0.232264	-0.197204	371.146632	0.232264
12.940000	2.869937	371.270254	0.232650	-0.036854	371.270254	0.232650
12.950000	2.869859	371.219894	0.233053	0.081833	371.219894	0.233053
12.960000	2.880754	371.043622	0.233448	0.148594	371.043622	0.233448
12.970000	2.898086	370.789388	0.233807	0.164922	370.789388	0.233807
12.980000	2.915649	370.491887	0.234110	0.139436	370.491887	0.234110
12.990000	2.927935	370.171476	0.234345	0.081842	370.171476	0.234345
13.000000	2.930823	369.841913	0.234514	-0.001346	369.841913	0.234514
13.010000	2.921032	369.517786	0.234630	-0.107813	369.517786	0.234630
13.020000	2.895530	369.214761	0.234709	-0.237091	369.214761	0.234709
13.030000	2.851857	368.943968	0.234761	-0.385979	368.943968	0.234761
13.040000	2.789353	368.707895	0.234786	-0.544284	368.707895	0.234786
13.050000	2.710368	368.503430	0.234773	-0.694240	368.503430	0.234773
13.060000	2.620481	368.330164	0.234705	-0.815476	368.330164	0.234705
13.070000	2.527440	368.196475	0.234572	-0.893742	368.196475	0.234572
13.080000	2.439328	368.117525	0.234381	-0.928367	368.117525	0.234381
13.090000	2.362718	368.105932	0.234154	-0.933539	368.105932	0.234154
13.100000	2.301331	368.161495	0.233923	-0.932122	368.161495	0.233923
13.110000	2.255440	368.266930	0.233719	-0.945224	368.266930	0.233719
13.120000	2.222036	368.392879	0.233553	-0.982949	368.392879	0.233553
13.130000	2.195547	368.510374	0.233415	-1.040769	368.510374	0.233415
13.140000	2.168625	368.604980	0.233277	-1.102822	368.604980	0.233277
13.150000	2.132473	368.685583	0.233104	-1.150088	368.685583	0.233104
13.160000	2.076847	368.782592	0.232872	-1.169303	368.782592	0.232872
13.170000	1.990963	368.934910	0.232578	-1.158434	368.934910	0.232578
13.180000	1.866826	369.170549	0.232242	-1.126442	369.170549	0.232242
13.190000	1.705072	369.489820	0.231902	-1.087978	369.489820	0.231902
13.200000	1.520624	369.860225	0.231601	-1.056190	369.860225	0.231601
13.210000	1.343656	370.227612	0.231371	-1.037489	370.227612	0.231371
13.220000	1.212687	370.539966	0.231229	-1.030677	370.539966	0.231229
13.230000	1.161006	370.772414	0.231170	-1.030230	370.772414	0.231170
13.240000	1.202281	370.939670	0.231171	-1.031275	370.939670	0.231171
13.250000	1.322743	371.088300	0.231201	-1.033163	371.088300	0.231201
13.260000	1.484504	371.273229	0.231225	-1.039670	371.273229	0.231225
13.270000	1.638918	371.532985	0.231215	-1.055897	371.532985	0.231215
13.280000	1.743842	371.878435	0.231163	-1.083760	371.878435	0.231163
13.290000	1.777094	372.299606	0.231077	-1.118636	372.299606	0.231077
13.300000	1.741052	372.782310	0.230982	-1.149178	372.782310	0.230982
13.310000	1.658192	373.320698	0.230905	-1.160780	373.320698	0.230905
13.320000	1.561273	373.917151	0.230867	-1.141408	373.917151	0.230867
13.330000	1.482877	374.571752	0.230870	-1.087217	374.571752	0.230870
13.340000	1.447371	375.271282	0.230897	-1.005251	375.271282	0.230897
13.350000	1.466181	375.987149	0.230929	-0.911764	375.987149	0.230929
13.360000	1.536207	376.684447	0.230948	-0.826719	376.684447	0.230948
13.370000	1.641328	377.336274	0.230949	-0.766705	377.336274	0.230949
13.380000	1.757068	377.933682	0.230940	-0.739078	377.933682	0.230940
13.390000	1.857666	378.484114	0.230935	-0.739480	378.484114	0.230935
13.400000	1.923504	378.998408	0.230944	-0.753559	378.998408	0.230944
13.410000	1.946228	379.474289	0.230969	-0.762129	379.474289	0.230969
13.420000	1.929743	379.887873	0.230998	-0.747774	379.887873	0.230998
13.430000	1.887253	380.200966	0.231020	-0.700495	380.200966	0.231020
13.440000	1.836265	380.382180	0.231023	-0.620691	380.382180	0.231023
13.450000	1.793846	380.430335	0.231008	-0.518989	380.430335	0.231008
13.460000	1.773435	380.385792	0.230988	-0.413596	380.385792	0.230988
13.470000	1.783152	380.321749	0.230979	-0.326169	380.321749	0.230979
13.480000	1.825028	380.319002	0.231000	-0.277044	380.319002	0.231000
13.490000	1.894954	380.436792	0.231060	-0.280484	380.436792	0.231060
13.500000	1.983577	380.693271	0.231160	-0.340798	380.693271	0.231160
13.510000	2.078267	381.062393	0.231291	-0.450227	381.062393	0.231291
13.520000	2.165750	381.485411	0.231434	-0.589264	381.485411	0.231434
13.530000	2.234595	381.890855	0.231568	-0.729644	381.890855	0.231568
13.540000	2.276804	382.217462	0.231671	-0.839937	382.217462	0.231671
13.550000	2.288336	382.436054	0.231723	-0.893297	382.436054	0.231723
13.560000	2.268986	382.565370	0.231714	-0.875912	382.565370	0.231714
13.570000	2.222219	382.675008	0.231648	-0.793239	382.675008	0.231648
13.580000	2.155061	382.869848	0.231541	-0.670541	382.869848	0.231541
13.590000	2.077403	383.256879	0.231419	-0.545787	383.256879	0.231419
13.600000	2.000024	383.904754	0.231305	-0.456616	383.904754	0.231305
13.610000	1.931536	384.813226	0.231213	-0.426506	384.813226	0.231213
13.620000	1.875828	385.908364	0.231141	-0.456350	385.908364	0.231141
13.630000	1.831921	387.068641	0.231079	-0.525251	387.068641	0.231079
13.640000	1.796836	388.171298	0.231008	-0.599917	388.171298	0.231008
13.650000	1.769715	389.137234	0.230918	-0.648045	389.137234	0.230918
13.660000	1.754074	389.953740	0.230807	-0.649617	389.953740	0.230807
13.670000	1.756023	390.667283	0.230679	-0.601578	390.667283	0.230679
13.680000	1.779131	391.354307	0.230540	-0.515031	391.354307	0.230540
13.690000	1.819266	392.086436	0.230396	-0.407778	392.086436	0.230396
13.700000	1.863221	392.904116	0.230248	-0.296923	392.904116	0.230248
13.710000	1.892705	393.804979	0.230093	-0.195217	393.804979	0.230093
13.720000	1.891958	394.747175	0.229932	-0.111737	394.747175	0.229932
13.730000	1.854894	395.665464	0.229768	-0.054404	395.665464	0.229768
13.740000	1.787951	396.495317	0.229610	-0.031066	396.495317	0.229610
13.750000	1.707355	397.195976	0.229474	-0.047743	397.195976	0.229474
13.760000	1.632568	397.761168	0.229375	-0.105358	397.761168	0.229375
13.770000	1.579427	398.211014	0.229320	-0.197581	398.211014	0.229320
13.780000	1.556113	398.569862	0.229302	-0.311534	398.569862	0.229302
13.790000	1.563120	398.844517	0.229304	-0.431123	398.844517	0.229304
13.800000	1.596067	399.017722	0.229298	-0.541383	399.017722	0.229298
13.810000	1.648896	399.061570	0.229260	-0.632031	399.061570	0.229260
13.820000	1.715313	398.961680	0.229178	-0.699139	398.961680	0.229178
13.830000	1.788079	398.735296	0.229054	-0.744768	398.735296	0.229054
13.840000	1.857617	398.430516	0.228902	-0.775058	398.430516	0.228902
13.850000	1.912116	398.106802	0.228736	-0.797669	398.106802	0.228736
13.860000	1.940312	397.809502	0.228565	-0.819390	397.809502	0.228565
13.870000	1.936014	397.554181	0.228386	-0.844506	397.554181	0.228386
13.880000	1.901749	397.328677	0.228195	-0.874264	397.328677	0.228195
13.890000	1.848827	397.108288	0.227983	-0.907549	397.108288	0.227983
13.900000	1.792949	396.871772	0.227752	-0.942448	396.871772	0.227752
13.910000	1.747302	396.607506	0.227510	-0.977766	396.607506	0.227510
13.920000	1.716957	396.307969	0.227267	-1.013370	396.307969	0.227267
13.930000	1.697944	395.959713	0.227033	-1.049055	395.959713	0.227033
13.940000	1.681437	395.539099	0.226810	-1.083054	395.539099	0.226810
13.950000	1.660219	395.019588	0.226593	-1.111987	395.019588	0.226593
13.960000	1.633231	394.387472	0.226376	-1.132847	394.387472	0.226376
13.970000	1.605645	393.655477	0.226154	-1.145493	393.655477	0.226154
13.980000	1.585059	392.863119	0.225928	-1.153189	392.863119	0.225928
13.990000	1.576637	392.060386	0.225699	-1.160307	392.060386	0.225699
14.000000	1.579977	391.282813	0.225465	-1.169088	391.282813	0.225465
14.010000	1.588718	390.533267	0.225215	-1.178511	390.533267	0.225215
14.020000	1.592320	389.782610	0.224933	-1.186481	389.782610	0.224933
14.030000	1.578984	388.989110	0.224604	-1.193395	388.989110	0.224604
14.040000	1.539005	388.123847	0.224216	-1.203844	388.123847	0.224216
14.050000	1.467929	387.186154	0.223771	-1.224932	387.186154	0.223771
14.060000	1.368567	386.201853	0.223277	-1.262680	386.201853	0.223277
14.070000	1.250775	385.210144	0.222750	-1.319160	385.210144	0.222750
14.080000	1.128560	384.251298	0.222203	-1.391688	384.251298	0.222203
14.090000	1.015324	383.362423	0.221653	-1.473471	383.362423	0.221653
14.100000	0.919103	382.578246	0.221116	-1.554715	382.578246	0.221116
14.110000	0.839894	381.928338	0.220608	-1.624299	381.928338	0.220608
14.120000	0.770384	381.426169	0.220141	-1.672687	381.426169	0.220141
14.130000	0.699947	381.054954	0.219715	-1.695587	381.054954	0.219715
14.140000	0.620182	380.761801	0.219321	-1.696061	380.761801	0.219321
14.150000	0.529205	380.469324	0.218941	-1.682687	380.469324	0.218941
14.160000	0.432235	380.103597	0.218556	-1.663891	380.103597	0.218556
14.170000	0.338030	379.626101	0.218153	-1.641869	379.626101	0.218153
14.180000	0.253364	379.053165	0.217729	-1.610608	379.053165	0.217729
14.190000	0.179106	378.452148	0.217289	-1.560143	378.452148	0.217289
14.200000	0.110369	377.915418	0.216839	-1.484783	377.915418	0.216839
14.210000	0.040427	377.523915	0.216387	-1.389990	377.523915	0.216387
14.220000	-0.034289	377.316449	0.215935	-1.293104	377.316449	0.215935
14.230000	-0.111184	377.277505	0.215489	-1.216793	377.277505	0.215489
14.240000	-0.181979	377.347402	0.215056	-1.178571	377.347402	0.215056
14.250000	-0.236173	377.448632	0.214644	-1.182125	377.448632	0.214644
14.260000	-0.265877	377.516062	0.214262	-1.215322	377.516062	0.214262
14.270000	-0.270394	377.518735	0.213915	-1.256111	377.518735	0.213915
14.280000	-0.259221	377.466174	0.213598	-1.283216	377.466174	0.213598
14.290000	-0.252120	377.398999	0.213301	-1.285875	377.398999	0.213301
14.300000	-0.275129	377.369560	0.213011	-1.267627	377.369560	0.213011
14.310000	-0.352594	377.421234	0.212713	-1.242617	377.421234	0.212713
14.320000	-0.497556	377.574290	0.212397	-1.227048	377.574290	0.212397
14.330000	-0.704682	377.822023	0.212062	-1.230647	377.822023	0.212062
14.340000	-0.949686	378.135610	0.211709	-1.252297	378.135610	0.211709
14.350000	-1.196556	378.472824	0.211348	-1.281210	378.472824	0.211348
14.360000	-1.409969	378.785930	0.210989	-1.302204	378.785930	0.210989
14.370000	-1.567388	379.027013	0.210644	-1.302272	379.027013	0.210644
14.380000	-1.665234	379.152490	0.210321	-1.275832	379.152490	0.210321
14.390000	-1.716488	379.130508	0.210030	-1.226996	379.130508	0.210030
14.400000	-1.741465	378.953165	0.209779	-1.168358	378.953165	0.209779
14.410000	-1.756880	378.650070	0.209577	-1.116908	378.650070	0.209577
14.420000	-1.768778	378.293706	0.209430	-1.088614	378.293706	0.209430
14.430000	-1.772410	377.986460	0.209347	-1.093645	377.986460	0.209347
14.440000	-1.758177	377.827469	0.209331	-1.133737	377.827469	0.209331
14.450000	-1.719591	377.871252	0.209382	-1.202160	377.871252	0.209382
14.460000	-1.658534	378.099558	0.209492	-1.285789	378.099558	0.209492
14.470000	-1.585234	378.424485	0.209648	-1.368447	378.424485	0.209648
14.480000	-1.513689	378.724510	0.209833	-1.434897	378.724510	0.209833
14.490000	-1.455660	378.895803	0.210033	-1.474820	378.895803	0.210033
14.500000	-1.416442	378.892224	0.210238	-1.485640	378.892224	0.210238
14.510000	-1.393836	378.735287	0.210441	-1.472699	378.735287	0.210441
14.520000	-1.379704	378.494294	0.210642	-1.446008	378.494294	0.210642
14.530000	-1.362623	378.253141	0.210840	-1.414637	378.253141	0.210840
14.540000	-1.330685	378.083379	0.211038	-1.381610	378.083379	0.211038
14.550000	-1.274387	378.033283	0.211239	-1.342442	378.033283	0.211239
14.560000	-1.189645	378.129704	0.211448	-1.288456	378.129704	0.211448
14.570000	-1.080181	378.382945	0.211666	-1.212944	378.382945	0.211666
14.580000	-0.957842	378.787929	0.211890	-1.116291	378.787929	0.211890
14.590000	-0.839767	379.322283	0.212111	-1.006983	379.322283	0.212111
14.600000	-0.742780	379.946596	0.212320	-0.898389	379.946596	0.212320
14.610000	-0.677209	380.610494	0.212507	-0.803863	380.610494	0.212507
14.620000	-0.643088	381.263167	0.212669	-0.733065	381.263167	0.212669
14.630000	-0.630816	381.863724	0.212806	-0.690640	381.863724	0.212806
14.640000	-0.626119	382.387790	0.212925	-0.676427	382.387790	0.212925
14.650000	-0.616731	382.830003	0.213031	-0.686084	382.830003	0.213031
14.660000	-0.597297	383.203653	0.213128	-0.712019	383.203653	0.213128
14.670000	-0.570061	383.537714	0.213218	-0.745251	383.537714	0.213218
14.680000	-0.541521	383.870057	0.213302	-0.778193	383.870057	0.213302
14.690000	-0.517461	384.236751	0.213384	-0.807127	384.236751	0.213384
14.700000	-0.499403	384.660676	0.213469	-0.832789	384.660676	0.213469
14.710000	-0.484219	385.144748	0.213560	-0.858691	385.144748	0.213560
14.720000	-0.466516	385.673253	0.213660	-0.888437	385.673253	0.213660
14.730000	-0.441854	386.219888	0.213766	-0.923738	386.219888	0.213766
14.740000	-0.408662	386.757588	0.213877	-0.963793	386.757588	0.213877
14.750000	-0.367945	387.265615	0.213994	-1.005372	387.265615	0.213994
14.760000	-0.321552	387.732654	0.214122	-1.042769	387.732654	0.214122
14.770000	-0.270736	388.157083	0.214267	-1.067872	388.157083	0.214267
14.780000	-0.216290	388.545724	0.214432	-1.071508	388.545724	0.214432
14.790000	-0.160117	388.911401	0.214611	-1.046745	388.911401	0.214611
14.800000	-0.106775	389.269421	0.214795	-0.993139	389.269421	0.214795
14.810000	-0.063368	389.633608	0.214972	-0.919512	389.633608	0.214972
14.820000	-0.037202	390.012852	0.215136	-0.843067	390.012852	0.215136
14.830000	-0.032122	390.408987	0.215289	-0.784473	390.408987	0.215289
14.840000	-0.045556	390.816462	0.215436	-0.760836	390.816462	0.215436
14.850000	-0.068191	391.223842	0.215585	-0.779680	391.223842	0.215585
14.860000	-0.086930	391.616422	0.215737	-0.836651	391.616422	0.215737
14.870000	-0.089991	391.978681	0.215891	-0.917828	391.978681	0.215891
14.880000	-0.071811	392.295934	0.216041	-1.005272	392.295934	0.216041
14.890000	-0.035458	392.556039	0.216181	-1.082989	392.556039	0.216181
14.900000	0.008548	392.752832	0.216308	-1.140749	392.752832	0.216308
14.910000	0.046375	392.891344	0.216425	-1.174816	392.891344	0.216425
14.920000	0.066071	392.991523	0.216537	-1.186388	392.991523	0.216537
14.930000	0.061589	393.085570	0.216655	-1.179336	393.085570	0.216655
14.940000	0.034369	393.207087	0.216783	-1.158511	393.207087	0.216783
14.950000	-0.007502	393.376582	0.216925	-1.129135	393.376582	0.216925
14.960000	-0.051580	393.592290	0.217075	-1.096965	393.592290	0.217075
14.970000	-0.083940	393.832801	0.217227	-1.068325	393.832801	0.217227
14.980000	-0.092319	394.069986	0.217377	-1.049016	394.069986	0.217377
14.990000	-0.069296	394.283610	0.217528	-1.041990	394.283610	0.217528
15.000000	-0.014754	394.468584	0.217689	-1.045043	394.468584	0.217689
15.010000	0.063628	394.632109	0.217871	-1.050648	394.632109	0.217871
15.020000	0.152651	394.785513	0.218085	-1.049015	394.785513	0.218085
15.030000	0.237987	394.938284	0.218329	-1.033155	394.938284	0.218329
15.040000	0.308655	395.098030	0.218593	-1.002807	395.098030	0.218593
15.050000	0.359381	395.273749	0.218858	-0.964577	395.273749	0.218858
15.060000	0.390041	395.476699	0.219104	-0.928309	395.476699	0.219104
15.070000	0.403295	395.715850	0.219314	-0.902334	395.715850	0.219314
15.080000	0.402476	395.990612	0.219486	-0.890594	395.990612	0.219486
15.090000	0.391075	396.286924	0.219630	-0.892616	396.286924	0.219630
15.100000	0.373707	396.580723	0.219767	-0.905179	396.580723	0.219767
15.110000	0.357346	396.847240	0.219923	-0.923930	396.847240	0.219923
15.120000	0.351537	397.070307	0.220118	-0.944272	397.070307	0.220118
15.130000	0.366859	397.246289	0.220357	-0.961901	397.246289	0.220357
15.140000	0.411679	397.381308	0.220628	-0.973398	397.381308	0.220628
15.150000	0.488121	397.484543	0.220909	-0.976798	397.484543	0.220909
15.160000	0.589066	397.561985	0.221178	-0.971866	397.561985	0.221178
15.170000	0.698433	397.614073	0.221422	-0.959992	397.614073	0.221422
15.180000	0.796118	397.638410	0.221639	-0.943667	397.638410	0.221639
15.190000	0.866586	397.635997	0.221840	-0.925347	397.635997	0.221840
15.200000	0.907283	397.616982	0.222040	-0.905749	397.616982	0.222040
15.210000	0.931683	397.601080	0.222255	-0.882571	397.601080	0.222255
15.220000	0.963890	397.610011	0.222498	-0.851151	397.610011	0.222498
15.230000	1.026497	397.654400	0.222772	-0.807571	397.654400	0.222772
15.240000	1.128107	397.722698	0.223072	-0.752429	397.722698	0.223072
15.250000	1.257803	397.780612	0.223386	-0.692177	397.780612	0.223386
15.260000	1.390107	397.784293	0.223697	-0.636342	397.784293	0.223697
15.270000	1.497781	397.701582	0.223996	-0.592305	397.701582	0.223996
15.280000	1.565296	397.529146	0.224281	-0.561593	397.529146	0.224281
15.290000	1.595724	397.294746	0.224560	-0.540585	397.294746	0.224560
15.300000	1.607853	397.042898	0.224839	-0.524960	397.042898	0.224839
15.310000	1.625932	396.813002	0.225119	-0.514136	396.813002	0.225119
15.320000	1.668087	396.623821	0.225388	-0.511966	396.623821	0.225388
15.330000	1.739360	396.473390	0.225629	-0.523023	396.473390	0.225629
15.340000	1.831897	396.352350	0.225825	-0.547366	396.352350	0.225825
15.350000	1.930536	396.259429	0.225969	-0.578009	396.259429	0.225969
15.360000	2.019662	396.207067	0.226063	-0.603260	396.207067	0.226063
15.370000	2.087764	396.213391	0.226120	-0.612369	396.213391	0.226120
15.380000	2.128626	396.287404	0.226151	-0.600585	396.287404	0.226151
15.390000	2.140399	396.419387	0.226166	-0.570445	396.419387	0.226166
15.400000	2.124521	396.584470	0.226170	-0.529159	396.584470	0.226170
15.410000	2.085517	396.757434	0.226164	-0.484577	396.757434	0.226164
15.420000	2.031369	396.928580	0.226149	-0.442446	396.928580	0.226149
15.430000	1.973287	397.109860	0.226123	-0.405999	397.109860	0.226123
15.440000	1.923900	397.327280	0.226088	-0.377138	397.327280	0.226088
15.450000	1.893864	397.604281	0.226046	-0.357953	397.604281	0.226046
15.460000	1.888086	397.945398	0.225999	-0.351682	397.945398	0.225999
15.470000	1.903368	398.328537	0.225950	-0.362646	398.328537	0.225950
15.480000	1.928735	398.709824	0.225899	-0.394837	398.709824	0.225899
15.490000	1.948429	399.039766	0.225842	-0.449244	399.039766	0.225842
15.500000	1.946291	399.284362	0.225773	-0.520913	399.284362	0.225773
15.510000	1.909941	399.440926	0.225687	-0.597488	399.440926	0.225687
15.520000	1.833682	399.539069	0.225582	-0.660809	399.539069	0.225582
15.530000	1.719771	399.624666	0.225456	-0.691729	399.624666	0.225456
15.540000	1.578001	399.735698	0.225307	-0.676527	399.735698	0.225307
15.550000	1.423557	399.885125	0.225134	-0.612473	399.885125	0.225134
15.560000	1.273301	400.061308	0.224935	-0.510534	400.061308	0.224935
15.570000	1.141483	400.243645	0.224716	-0.394289	400.243645	0.224716
15.580000	1.036447	400.420246	0.224491	-0.294965	400.420246	0.224491
15.590000	0.959587	400.594410	0.224273	-0.243307	400.594410	0.224273
15.600000	0.906498	400.776839	0.224081	-0.260080	400.776839	0.224081
15.610000	0.869216	400.971915	0.223922	-0.348349	400.971915	0.223922
15.620000	0.838519	401.169762	0.223801	-0.491017	401.169762	0.223801
15.630000	0.806160	401.349600	0.223712	-0.655547	401.349600	0.223712
15.640000	0.767306	401.490498	0.223647	-0.804576	401.490498	0.223647
15.650000	0.722745	401.581005	0.223602	-0.908123	401.581005	0.223602
15.660000	0.679435	401.621760	0.223573	-0.952174	401.621760	0.223573
15.670000	0.648108	401.621459	0.223560	-0.940385	401.621459	0.223560
15.680000	0.638320	401.590612	0.223560	-0.889324	401.590612	0.223560
15.690000	0.653289	401.536977	0.223570	-0.820740	401.536977	0.223570
15.700000	0.687438	401.463319	0.223580	-0.754955	401.463319	0.223580
15.710000	0.728060	401.365897	0.223582	-0.707566	401.365897	0.223582
15.720000	0.760214	401.232579	0.223569	-0.688834	401.232579	0.223569
15.730000	0.772322	401.041541	0.223539	-0.703643	401.041541	0.223539
15.740000	0.760029	400.762854	0.223491	-0.750683	400.762854	0.223491
15.750000	0.727072	400.364931	0.223433	-0.821546	400.364931	0.223433
15.760000	0.683320	399.825864	0.223374	-0.901687	399.825864	0.223374
15.770000	0.641012	399.146833	0.223329	-0.974426	399.146833	0.223329
15.780000	0.610560	398.362095	0.223311	-1.026903	398.362095	0.223311
15.790000	0.597283	397.539451	0.223328	-1.055128	397.539451	0.223328
15.800000	0.600192	396.768092	0.223379	-1.065280	396.768092	0.223379
15.810000	0.613343	396.136570	0.223457	-1.070321	396.136570	0.223457
15.820000	0.629276	395.708754	0.223547	-1.083448	395.708754	0.223547
15.830000	0.643024	395.506584	0.223636	-1.111570	395.506584	0.223636
15.840000	0.654656	395.504969	0.223720	-1.151986	395.504969	0.223720
15.850000	0.668971	395.639259	0.223801	-1.193843	395.639259	0.223801
15.860000	0.692556	395.822196	0.223891	-1.223448	395.822196	0.223891
15.870000	0.730044	395.965702	0.224000	-1.230356	395.965702	0.224000
15.880000	0.781908	396.001945	0.224134	-1.210828	396.001945	0.224134
15.890000	0.844926	395.897736	0.224295	-1.167119	395.897736	0.224295
15.900000	0.914524	395.657663	0.224474	-1.104123	395.657663	0.224474
15.910000	0.986998	395.315316	0.224659	-1.026760	395.315316	0.224659
15.920000	1.060126	394.917021	0.224840	-0.940421	394.917021	0.224840
15.930000	1.132269	394.505428	0.225008	-0.853591	394.505428	0.225008
15.940000	1.201265	394.109045	0.225163	-0.779258	394.109045	0.225163
15.950000	1.264353	393.739556	0.225308	-0.732378	393.739556	0.225308
15.960000	1.319305	393.394769	0.225450	-0.723977	393.394769	0.225450
15.970000	1.365938	393.063847	0.225590	-0.755480	393.063847	0.225590
15.980000	1.406863	392.732586	0.225724	-0.816937	392.732586	0.225724
15.990000	1.446755	392.387681	0.225840	-0.890189	392.387681	0.225840
16.000000	1.490283	392.018988	0.225928	-0.955074	392.018988	0.225928
16.010000	1.539729	391.618903	0.225983	-0.995707	391.618903	0.225983
16.020000	1.593792	391.179503	0.226009	-1.004588	391.179503	0.226009
